Plant name,Leaf shape,Margin,Surface texture,Leaf arrangement,Apex,Base,Leaf type,Venation,Petiole,Cross-section,Internal tissue,Orientation,Aroma,Color,Thickness,Size category
Shiny-leaf prickly-ash,Oblong,Spiny,Glabrous,Alternate,Obtuse,Cuneate,Compound,Pinnate,Present,Flat,Parenchyma,Spreading,Aromatic,Green,Thick,Medium
Shiny-leaf prickly-ash,Oblong,Undulate,Glabrous,Alternate,Acute,Cordate,Compound,Pinnate,Present,Flat,Collenchyma,Spreading,Aromatic,Green,Thick,Medium
Spiked ginger lily,Lanceolate,Undulate,Glabrous,Alternate,Obtuse,Cordate,Simple,Parallel,Present,Flat,Parenchyma,Vertical,Fragrant,Light green,Thin,Large
Spiked ginger lily,Ovate,Entire,Smooth,Alternate,Acute,Cordate,Simple,Parallel,Present,Flat,Parenchyma,Horizontal,Fragrant,Dark green,Thin,Large
Spiked ginger lily,Ovate,Entire,Smooth,Alternate,Acuminate,Cordate,Simple,Parallel,Present,Flat,Parenchyma,Vertical,Fragrant,Green,Thin,Large
Spiked ginger lily,Lanceolate,Wavy,Smooth,Alternate,Obtuse,Cordate,Simple,Parallel,Present,Flat,Collenchyma,Horizontal,Fragrant,Dark green,Thin,Large
Spiked ginger lily,Oblong,Undulate,Glabrous,Alternate,Obtuse,Cuneate,Simple,Parallel,Present,Flat,Parenchyma,Vertical,Fragrant,Green,Thin,Large
Spiked ginger lily,Lanceolate,Wavy,Leathery,Alternate,Acute,Cordate,Simple,Parallel,Present,Flat,Parenchyma,Horizontal,Fragrant,Light green,Thin,Large
Spiked ginger lily,Lanceolate,Undulate,Leathery,Alternate,Acuminate,Cuneate,Simple,Parallel,Present,Flat,Parenchyma,Horizontal,Fragrant,Green,Thin,Large
Spiked ginger lily,Ovate,Wavy,Glossy,Alternate,Acute,Cordate,Simple,Parallel,Present,Flat,Collenchyma,Vertical,Fragrant,Green,Thin,Large
Spiked ginger lily,Lanceolate,Wavy,Leathery,Alternate,Acute,Cuneate,Simple,Parallel,Present,Flat,Collenchyma,Horizontal,Fragrant,Light green,Thin,Large
Spiked ginger lily,Lanceolate,Wavy,Glabrous,Alternate,Acute,Cordate,Simple,Parallel,Present,Flat,Collenchyma,Vertical,Fragrant,Green,Thin,Large
Spiked ginger lily,Lanceolate,Entire,Smooth,Alternate,Acuminate,Cuneate,Simple,Parallel,Present,Flat,Parenchyma,Horizontal,Fragrant,Dark green,Thin,Large
Spiked ginger lily,Lanceolate,Entire,Glabrous,Alternate,Acute,Cuneate,Simple,Parallel,Present,Flat,Collenchyma,Vertical,Fragrant,Green,Thin,Large
Spiked ginger lily,Lanceolate,Entire,Glossy,Alternate,Acuminate,Cordate,Simple,Parallel,Present,Flat,Collenchyma,Horizontal,Fragrant,Light green,Thin,Large
Spiked ginger lily,Ovate,Wavy,Smooth,Alternate,Obtuse,Cuneate,Simple,Parallel,Present,Flat,Collenchyma,Vertical,Fragrant,Dark green,Thin,Large
Spiked ginger lily,Lanceolate,Wavy,Glossy,Alternate,Acute,Cordate,Simple,Parallel,Present,Flat,Collenchyma,Vertical,Fragrant,Dark green,Thin,Large
Spiked ginger lily,Lanceolate,Undulate,Glabrous,Alternate,Acute,Cuneate,Simple,Parallel,Present,Flat,Collenchyma,Vertical,Fragrant,Light green,Thin,Large
Spiked ginger lily,Ovate,Entire,Glabrous,Alternate,Acute,Cuneate,Simple,Parallel,Present,Flat,Parenchyma,Vertical,Fragrant,Green,Thin,Large
Spiked ginger lily,Ovate,Entire,Smooth,Alternate,Acuminate,Cordate,Simple,Parallel,Present,Flat,Parenchyma,Vertical,Fragrant,Green,Thin,Large
Spiked ginger lily,Ovate,Entire,Glabrous,Alternate,Acute,Cordate,Simple,Parallel,Present,Flat,Parenchyma,Vertical,Fragrant,Light green,Thin,Large
Spiked ginger lily,Ovate,Entire,Glabrous,Alternate,Acute,Cuneate,Simple,Parallel,Present,Flat,Parenchyma,Vertical,Fragrant,Light green,Thin,Large
Spinach1,Oval,Entire,Smooth,Alternate,Acute,Cuneate,Simple,Reticulate,Present,Flat,Parenchyma,Spreading,,Green,Thin,Medium
Spinach1,Oval,Crenate,Glabrous,Alternate,Acute,Truncate,Simple,Reticulate,Present,Flat,Collenchyma,Spreading,,Green,Thin,Medium
Spinach1,Oblong,Undulate,Glabrous,Alternate,Obtuse,Cordate,Simple,Reticulate,Present,Flat,Collenchyma,Spreading,,Dark green,Thin,Medium
Spinach1,Oblong,Wavy,Leathery,Alternate,Acute,Cuneate,Simple,Reticulate,Present,Flat,Collenchyma,Spreading,,Light green,Thin,Medium
Spinach1,Oval,Crenate,Leathery,Alternate,Acuminate,Cuneate,Simple,Reticulate,Present,Flat,Parenchyma,Horizontal,,Green,Thin,Medium
Spinach1,Oval,Undulate,Smooth,Alternate,Obtuse,Cuneate,Simple,Reticulate,Present,Flat,Parenchyma,Horizontal,,Light green,Thin,Medium
Spinach1,Oblong,Undulate,Leathery,Alternate,Acute,Cuneate,Simple,Reticulate,Present,Flat,Collenchyma,Horizontal,,Green,Thin,Medium
Spinach1,Oblong,Entire,Leathery,Alternate,Obtuse,Cuneate,Simple,Reticulate,Present,Flat,Parenchyma,Spreading,,Green,Thin,Medium
Spinach1,Oblong,Entire,Smooth,Alternate,Obtuse,Cordate,Simple,Reticulate,Present,Flat,Parenchyma,Horizontal,,Dark green,Thin,Medium
Spinach1,Oblong,Crenate,Smooth,Alternate,Acute,Cuneate,Simple,Reticulate,Present,Flat,Parenchyma,Spreading,,Green,Thin,Medium
Spinach1,Oval,Entire,Smooth,Alternate,Obtuse,Cuneate,Simple,Reticulate,Present,Flat,Parenchyma,Horizontal,,Light green,Thin,Medium
Spinach1,Oblong,Entire,Leathery,Alternate,Obtuse,Truncate,Simple,Reticulate,Present,Flat,Parenchyma,Horizontal,,Light green,Thin,Medium
Spinach1,Oval,Entire,Leathery,Alternate,Obtuse,Truncate,Simple,Reticulate,Present,Flat,Collenchyma,Horizontal,,Green,Thin,Medium
Spinach1,Oval,Undulate,Smooth,Alternate,Obtuse,Cuneate,Simple,Reticulate,Present,Flat,Collenchyma,Spreading,,Dark green,Thin,Medium
Spinach1,Oval,Entire,Smooth,Alternate,Acute,Cuneate,Simple,Reticulate,Present,Flat,Parenchyma,Horizontal,,Green,Thin,Medium
Spinach1,Oblong,Entire,Smooth,Alternate,Acuminate,Cuneate,Simple,Reticulate,Present,Flat,Collenchyma,Spreading,,Green,Thin,Medium
Spinach1,Oval,Undulate,Leathery,Alternate,Acute,Cuneate,Simple,Reticulate,Present,Flat,Parenchyma,Spreading,,Light green,Thin,Medium
Spinach1,Oval,Undulate,Leathery,Alternate,Obtuse,Cordate,Simple,Reticulate,Present,Flat,Parenchyma,Spreading,,Green,Thin,Medium
Spinach1,Oval,Wavy,Glossy,Alternate,Acuminate,Cuneate,Simple,Reticulate,Present,Flat,Parenchyma,Horizontal,,Light green,Thin,Medium
Spinach1,Oblong,Undulate,Leathery,Alternate,Obtuse,Cuneate,Simple,Reticulate,Present,Flat,Collenchyma,Spreading,,Green,Thin,Medium
Spinacia oleracea(Spinach),Oblong,Entire,Glossy,Alternate,Obtuse,Cuneate,Simple,Reticulate,Present,Flat,Parenchyma,Horizontal,,Green,Thin,Medium
Spinacia oleracea(Spinach),Oval,Undulate,Glossy,Alternate,Acuminate,Truncate,Simple,Reticulate,Present,Flat,Parenchyma,Horizontal,,Green,Thin,Medium
Spinacia oleracea(Spinach),Oval,Entire,Glabrous,Alternate,Acute,Cuneate,Simple,Reticulate,Present,Flat,Collenchyma,Horizontal,,Light green,Thin,Medium
Spinacia oleracea(Spinach),Oblong,Crenate,Glossy,Alternate,Acuminate,Cuneate,Simple,Reticulate,Present,Flat,Parenchyma,Horizontal,,Green,Thin,Medium
Spinacia oleracea(Spinach),Oblong,Wavy,Glabrous,Alternate,Acuminate,Cordate,Simple,Reticulate,Present,Flat,Collenchyma,Spreading,,Dark green,Thin,Medium
Spinacia oleracea(Spinach),Oval,Undulate,Glossy,Alternate,Acuminate,Truncate,Simple,Reticulate,Present,Flat,Collenchyma,Horizontal,,Green,Thin,Medium
Spinacia oleracea(Spinach),Oval,Wavy,Glossy,Alternate,Obtuse,Cuneate,Simple,Reticulate,Present,Flat,Parenchyma,Horizontal,,Green,Thin,Medium
Spinacia oleracea(Spinach),Oblong,Entire,Glossy,Alternate,Acute,Cuneate,Simple,Reticulate,Present,Flat,Collenchyma,Spreading,,Green,Thin,Medium
Spinacia oleracea(Spinach),Oblong,Crenate,Glossy,Alternate,Acuminate,Cuneate,Simple,Reticulate,Present,Flat,Parenchyma,Horizontal,,Green,Thin,Medium
Spinacia oleracea(Spinach),Oval,Entire,Leathery,Alternate,Acuminate,Cuneate,Simple,Reticulate,Present,Flat,Parenchyma,Spreading,,Light green,Thin,Medium
Spinacia oleracea(Spinach),Oval,Crenate,Leathery,Alternate,Obtuse,Cuneate,Simple,Reticulate,Present,Flat,Parenchyma,Horizontal,,Light green,Thin,Medium
Spinacia oleracea(Spinach),Oval,Crenate,Leathery,Alternate,Obtuse,Cuneate,Simple,Reticulate,Present,Flat,Parenchyma,Spreading,,Dark green,Thin,Medium
Spinacia oleracea(Spinach),Oval,Undulate,Glossy,Alternate,Acute,Truncate,Simple,Reticulate,Present,Flat,Parenchyma,Horizontal,,Light green,Thin,Medium
Spinacia oleracea(Spinach),Oval,Undulate,Glossy,Alternate,Obtuse,Cordate,Simple,Reticulate,Present,Flat,Parenchyma,Horizontal,,Dark green,Thin,Medium
Spinacia oleracea(Spinach),Oval,Entire,Glabrous,Alternate,Acute,Cuneate,Simple,Reticulate,Present,Flat,Parenchyma,Spreading,,Green,Thin,Medium
Spinacia oleracea(Spinach),Oval,Entire,Glossy,Alternate,Acute,Cuneate,Simple,Reticulate,Present,Flat,Parenchyma,Horizontal,,Green,Thin,Medium
Spinacia oleracea(Spinach),Oblong,Entire,Smooth,Alternate,Acute,Cuneate,Simple,Reticulate,Present,Flat,Parenchyma,Spreading,,Green,Thin,Medium
Spinacia oleracea(Spinach),Oval,Entire,Glossy,Alternate,Acuminate,Cordate,Simple,Reticulate,Present,Flat,Parenchyma,Spreading,,Light green,Thin,Medium
Spinacia oleracea(Spinach),Oblong,Undulate,Smooth,Alternate,Acute,Cuneate,Simple,Reticulate,Present,Flat,Parenchyma,Spreading,,Green,Thin,Medium
Spinacia oleracea(Spinach),Oblong,Crenate,Glossy,Alternate,Obtuse,Truncate,Simple,Reticulate,Present,Flat,Parenchyma,Horizontal,,Light green,Thin,Medium
Star gooseberry,ovate,entire,smooth,alternate,acute,cordate,simple,reticulate,distinct,crescent,parenchyma,upward,neutral,light green,thin,small
Star gooseberry,ovate,entire,smooth,alternate,acute,cordate,simple,reticulate,distinct,crescent,parenchyma,upward,neutral,green,thin,small
Star gooseberry,ovate,entire,smooth,alternate,acute,cordate,simple,reticulate,distinct,crescent,parenchyma,upward,neutral,light green,thin,small
Star gooseberry,ovate,entire,smooth,alternate,acute,cordate,simple,reticulate,distinct,crescent,parenchyma,upward,neutral,light green,thin,small
Star gooseberry,ovate,entire,slightly hairy,alternate,acute,cordate,simple,reticulate,distinct,crescent,parenchyma,upward,neutral,light green,thin,small
Star gooseberry,ovate,entire,smooth,alternate,acute,cordate,simple,reticulate,distinct,crescent,collenchyma,upward,neutral,light green,thin,small
Star gooseberry,ovate,entire,smooth,alternate,acute,cordate,simple,reticulate,distinct,crescent,collenchyma,upward,neutral,light green,thin,small
Star gooseberry,ovate,entire,smooth,alternate,acute,cordate,simple,reticulate,distinct,crescent,parenchyma,upward,neutral,light green,thin,small
Star gooseberry,ovate,entire,slightly hairy,alternate,acute,cordate,simple,reticulate,distinct,crescent,parenchyma,upward,neutral,light green,thin,small
Star gooseberry,ovate,entire,smooth,alternate,acute,cordate,simple,reticulate,distinct,crescent,collenchyma,upward,neutral,light green,thin,small
Star gooseberry,ovate,entire,smooth,alternate,acute,cordate,simple,reticulate,distinct,crescent,parenchyma,upward,neutral,light green,thin,small
Star gooseberry,ovate,entire,smooth,alternate,acute,cordate,simple,reticulate,distinct,crescent,parenchyma,upward,neutral,light green,thin,small
Star gooseberry,ovate,entire,smooth,alternate,acute,cordate,simple,reticulate,distinct,crescent,parenchyma,upward,neutral,light green,thin,small
Star gooseberry,ovate,entire,slightly hairy,alternate,acute,cordate,simple,reticulate,distinct,crescent,parenchyma,upward,neutral,light green,thin,small
Star gooseberry,ovate,entire,smooth,alternate,acute,cordate,simple,reticulate,distinct,crescent,collenchyma,upward,neutral,light green,thin,small
Star gooseberry,ovate,entire,smooth,alternate,acute,cordate,simple,reticulate,distinct,crescent,parenchyma,upward,neutral,light green,thin,small
Star gooseberry,ovate,entire,smooth,alternate,acute,cordate,simple,reticulate,distinct,crescent,parenchyma,upward,neutral,pale green,thin,small
Star gooseberry,ovate,entire,slightly hairy,alternate,acute,cordate,simple,reticulate,distinct,crescent,parenchyma,upward,neutral,light green,thin,small
Star gooseberry,ovate,entire,smooth,alternate,acute,cordate,simple,reticulate,distinct,crescent,collenchyma,upward,neutral,green,thin,small
Star gooseberry,ovate,entire,smooth,alternate,acute,cordate,simple,reticulate,distinct,crescent,parenchyma,upward,neutral,green,thin,small
Swamp weed,lanceolate,serrate,hairy,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,strong,green,medium,medium
Swamp weed,lanceolate,serrate,hairy,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,strong,green,thin,medium
Swamp weed,lanceolate,serrate,hairy,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,strong,dark green,thin,medium
Swamp weed,lanceolate,serrate,hairy,opposite,acute,cuneate,simple,reticulate,distinct,flat,collenchyma,spreading,strong,green,thin,medium
Swamp weed,lanceolate,serrate,hairy,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,strong,green,thin,medium
Swamp weed,lanceolate,serrate,hairy,opposite,acute,cuneate,simple,reticulate,distinct,flat,collenchyma,spreading,strong,green,thin,medium
Swamp weed,lanceolate,serrate,hairy,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,strong,green,thin,medium
Swamp weed,lanceolate,serrate,hairy,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,strong,green,medium,medium
Swamp weed,lanceolate,serrate,slightly hairy,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,strong,green,thin,medium
Swamp weed,lanceolate,serrate,hairy,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,strong,dark green,thin,medium
Swamp weed,lanceolate,serrate,slightly hairy,opposite,acute,cuneate,simple,reticulate,distinct,flat,collenchyma,spreading,strong,dark green,thin,medium
Swamp weed,lanceolate,serrate,slightly hairy,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,strong,green,medium,medium
Swamp weed,lanceolate,serrate,hairy,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,strong,dark green,thin,medium
Swamp weed,lanceolate,serrate,hairy,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,strong,green,thin,medium
Swamp weed,lanceolate,serrate,slightly hairy,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,strong,green,thin,medium
Swamp weed,lanceolate,serrate,hairy,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,strong,green,thin,medium
Swamp weed,lanceolate,serrate,slightly hairy,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,strong,dark green,thin,medium
Swamp weed,lanceolate,serrate,slightly hairy,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,strong,green,thin,medium
Swamp weed,lanceolate,serrate,hairy,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,strong,green,thin,medium
Swamp weed,lanceolate,serrate,hairy,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,strong,green,medium,medium
Sweet fennel,filiform,entire,smooth,alternate,acute,cuneate,compound,parallel,distinct,cylindrical,parenchyma,upward,strong scent,pale green,thin,small
Sweet fennel,filiform,entire,smooth,alternate,acute,cuneate,compound,parallel,distinct,cylindrical,parenchyma,upward,aromatic,green,thin,small
Sweet fennel,filiform,entire,smooth,alternate,acute,cuneate,compound,parallel,distinct,cylindrical,collenchyma,upward,strong scent,green,thin,small
Sweet fennel,filiform,entire,smooth,alternate,acute,cuneate,compound,parallel,distinct,cylindrical,parenchyma,upward,strong scent,green,thin,small
Sweet fennel,filiform,entire,smooth,alternate,acute,cuneate,compound,parallel,distinct,cylindrical,parenchyma,upward,strong scent,green,thin,small
Sweet fennel,filiform,entire,smooth,alternate,acute,cuneate,compound,parallel,distinct,cylindrical,parenchyma,upward,aromatic,green,thin,small
Sweet fennel,filiform,entire,smooth,alternate,acute,cuneate,compound,parallel,distinct,cylindrical,collenchyma,upward,aromatic,pale green,thin,small
Sweet fennel,filiform,entire,smooth,alternate,acute,cuneate,compound,parallel,distinct,cylindrical,parenchyma,upward,aromatic,green,thin,small
Sweet fennel,filiform,entire,smooth,alternate,acute,cuneate,compound,parallel,distinct,cylindrical,collenchyma,upward,strong scent,pale green,thin,small
Sweet fennel,filiform,entire,smooth,alternate,acute,cuneate,compound,parallel,distinct,cylindrical,parenchyma,upward,strong scent,green,thin,small
Sweet fennel,filiform,entire,smooth,alternate,acute,cuneate,compound,parallel,distinct,cylindrical,parenchyma,upward,strong scent,green,thin,small
Sweet fennel,filiform,entire,smooth,alternate,acute,cuneate,compound,parallel,distinct,cylindrical,parenchyma,upward,aromatic,green,thin,small
Sweet fennel,filiform,entire,smooth,alternate,acute,cuneate,compound,parallel,distinct,cylindrical,parenchyma,upward,strong scent,green,thin,small
Sweet fennel,filiform,entire,smooth,alternate,acute,cuneate,compound,parallel,distinct,cylindrical,parenchyma,upward,aromatic,green,thin,small
Sweet fennel,filiform,entire,smooth,alternate,acute,cuneate,compound,parallel,distinct,cylindrical,collenchyma,upward,aromatic,green,thin,small
Sweet fennel,filiform,entire,smooth,alternate,acute,cuneate,compound,parallel,distinct,cylindrical,parenchyma,upward,aromatic,green,very thin,small
Sweet fennel,filiform,entire,smooth,alternate,acute,cuneate,compound,parallel,distinct,cylindrical,parenchyma,upward,aromatic,green,thin,small
Sweet fennel,filiform,entire,smooth,alternate,acute,cuneate,compound,parallel,distinct,cylindrical,parenchyma,upward,aromatic,green,thin,small
Sweet fennel,filiform,entire,smooth,alternate,acute,cuneate,compound,parallel,distinct,cylindrical,parenchyma,upward,aromatic,green,very thin,small
Sweet fennel,filiform,entire,smooth,alternate,acute,cuneate,compound,parallel,distinct,cylindrical,parenchyma,upward,aromatic,green,very thin,small
Tall chloranthus,ovate,entire,glabrous,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,neutral,green,thin,medium
Tall chloranthus,ovate,entire,smooth,opposite,acute,cuneate,simple,reticulate,distinct,flat,collenchyma,spreading,neutral,green,medium,medium
Tall chloranthus,ovate,entire,glabrous,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,neutral,green,thin,medium
Tall chloranthus,ovate,entire,glabrous,opposite,acute,cuneate,simple,reticulate,distinct,flat,collenchyma,spreading,neutral,green,medium,medium
Tall chloranthus,ovate,entire,glabrous,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,neutral,green,thin,medium
Tall chloranthus,ovate,entire,glabrous,opposite,acute,cuneate,simple,reticulate,distinct,flat,collenchyma,spreading,neutral,light green,thin,medium
Tall chloranthus,ovate,entire,glabrous,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,neutral,dark green,thin,medium
Tall chloranthus,ovate,entire,smooth,opposite,acute,cuneate,simple,reticulate,distinct,flat,collenchyma,spreading,neutral,dark green,thin,medium
Tall chloranthus,ovate,entire,glabrous,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,neutral,green,thin,medium
Tall chloranthus,ovate,entire,glabrous,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,neutral,green,thin,medium
Tall chloranthus,ovate,entire,glabrous,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,neutral,dark green,thin,medium
Tall chloranthus,ovate,entire,glabrous,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,neutral,green,medium,medium
Tall chloranthus,ovate,entire,smooth,opposite,acute,cuneate,simple,reticulate,distinct,flat,collenchyma,spreading,neutral,green,thin,medium
Tall chloranthus,ovate,entire,smooth,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,neutral,light green,thin,medium
Tall chloranthus,ovate,entire,smooth,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,neutral,light green,thin,medium
Tall chloranthus,ovate,entire,glabrous,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,neutral,green,thin,medium
Tall chloranthus,ovate,entire,glabrous,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,neutral,green,thin,medium
Tall chloranthus,ovate,entire,glabrous,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,neutral,green,thin,medium
Tall chloranthus,ovate,entire,glabrous,opposite,acute,cuneate,simple,reticulate,distinct,flat,parenchyma,spreading,neutral,dark green,thin,medium
Tall chloranthus,ovate,entire,glabrous,opposite,acute,cuneate,simple,reticulate,distinct,flat,collenchyma,spreading,neutral,light green,thin,medium
Tamarind,elliptic,entire,smooth,alternate,rounded,cordate,compound,reticulate,distinct,crescent,parenchyma,upward,aromatic,dark green,medium,medium
Tamarind,elliptic,entire,smooth,alternate,rounded,cordate,compound,reticulate,distinct,crescent,parenchyma,upward,strong,green,medium,medium
Tamarind,elliptic,entire,smooth,alternate,rounded,cordate,compound,reticulate,distinct,crescent,parenchyma,upward,aromatic,dark green,medium,medium
Tamarind,elliptic,entire,smooth,alternate,rounded,cordate,compound,reticulate,distinct,crescent,parenchyma,upward,strong,dark green,medium,medium
Tamarind,elliptic,entire,smooth,alternate,rounded,cordate,compound,reticulate,distinct,crescent,parenchyma,upward,aromatic,dark green,thin,medium
Tamarind,elliptic,entire,smooth,alternate,rounded,cordate,compound,reticulate,distinct,crescent,parenchyma,upward,aromatic,dark green,thin,medium
Tamarind,elliptic,entire,smooth,alternate,rounded,cordate,compound,reticulate,distinct,crescent,parenchyma,upward,aromatic,green,medium,medium
Tamarind,elliptic,entire,slightly hairy,alternate,rounded,cordate,compound,reticulate,distinct,crescent,parenchyma,upward,aromatic,dark green,medium,medium
Tamarind,elliptic,entire,smooth,alternate,rounded,cordate,compound,reticulate,distinct,crescent,collenchyma,upward,aromatic,dark green,thin,medium
